"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.622220921E1	-1.772523491E0	-3.982076651E0	2.074705842E0	4.827336565E0
1.623221721E1	-2.614955239E0	-4.203310733E0	1.883004584E0	5.296368405E0
1.624222621E1	-3.178634137E0	-4.481033011E0	6.068269640E-1	5.527351155E0
1.625223421E1	-2.652339120E0	-4.106835768E0	-8.874395210E-1	4.968757564E0
1.626224221E1	-3.205565535E0	-3.931476016E0	-1.777221437E0	5.375004195E0
1.627225021E1	-4.256225988E0	-3.801977731E0	-1.235182499E0	5.839192593E0
1.628225921E1	-4.225709662E0	-2.823513435E0	-3.705073580E-1	5.095696808E0
1.629226721E1	-4.109759668E0	-1.395835041E0	3.501324427E-1	4.354431389E0
1.630227521E1	-3.046875318E0	3.325656527E-1	1.079205390E0	3.249420470E0
1.631228421E1	-2.138976974E0	1.727748730E0	2.480591778E0	3.703197772E0
1.632229221E1	-1.774620010E0	2.366361158E0	3.820804888E0	4.831924182E0
1.633230021E1	-1.778987588E0	2.547094501E0	4.265814545E0	5.277277798E0
1.634230921E1	-1.446499996E0	2.695799720E0	2.705232448E0	4.083868382E0
1.635231721E1	-2.336450896E-1	3.844270642E0	-5.640808940E-2	3.851777339E0
1.636232521E1	9.838972369E-1	5.966738588E0	-3.615511486E0	7.045704113E0
1.637233321E1	1.380838687E0	8.580401300E0	-5.478450472E0	1.027343280E1
1.638234221E1	1.826974810E0	1.127777392E1	-3.109554546E0	1.184041178E1
1.639235021E1	1.879662608E0	1.207050317E1	1.449413078E0	1.230166560E1
1.640235821E1	1.396138220E0	8.272656493E0	4.521746004E0	9.530594646E0
1.641236721E1	2.516748913E0	3.040853271E0	2.450953119E0	4.646287217E0
1.642237521E1	2.588513253E0	-8.805848300E-1	-7.123934725E-1	2.825479599E0
1.643238321E1	2.374418913E0	-3.740824626E0	-2.646132885E0	5.160780300E0
1.644239121E1	2.378056466E0	-5.176453478E0	-2.870846061E0	6.379073622E0
1.645240021E1	2.211780072E0	-5.614627447E0	-1.957918527E0	6.344246008E0
1.646240821E1	2.766419467E0	-4.948549477E0	-1.508355643E0	5.866545435E0
1.647241621E1	3.543443091E0	-3.044266291E0	-1.563329411E0	4.926210007E0
1.648242521E1	3.397440747E0	-1.325800601E0	-1.256103544E0	3.857220110E0
1.649243321E1	3.026328202E0	2.610197067E-1	1.248496024E-1	3.040128468E0
1.650244121E1	3.571795363E0	2.257202997E0	1.680538749E0	4.547185720E0
1.651245021E1	2.798514833E0	3.872060704E0	2.916747288E0	5.597495342E0
1.652245821E1	1.669476255E0	5.217551803E0	3.197819436E0	6.343189019E0
1.653246621E1	7.220855248E-1	6.044176773E0	2.413703724E0	6.548239919E0
1.654247421E1	-1.409570736E-1	5.737396172E0	4.871248117E-1	5.759763390E0
1.655248321E1	-9.338038480E-1	4.294491044E0	-1.838652430E0	4.763956939E0
1.656249121E1	-9.028545356E-1	2.598891476E0	-2.962528648E0	4.043013629E0
1.657249921E1	-8.809941351E-2	9.485861939E-1	-2.489616371E0	2.665664448E0
1.658250821E1	8.829836503E-1	-4.931278557E-1	-1.343674077E0	1.681753619E0
1.659251621E1	1.695809191E0	-1.561439298E0	-3.619550742E-1	2.333425159E0
1.660252421E1	2.310120884E0	-2.354940376E0	3.247623973E-1	3.314796115E0
1.661253221E1	1.686016274E0	-2.831678486E0	3.039049405E-1	3.309593954E0
1.662254121E1	1.661756469E0	-3.274616182E0	3.868851167E-1	3.692455253E0
1.663254921E1	1.133558768E0	-3.417938454E0	5.494646090E-1	3.642687210E0
1.664255721E1	6.220060435E-1	-3.058556301E0	6.729418699E-1	3.192884108E0
1.665256621E1	4.034912091E-1	-2.206149788E0	5.247227007E-1	2.303309783E0
1.666257421E1	1.834508362E-1	-1.133774530E0	2.893493204E-1	1.184407837E0
1.667258221E1	2.141072032E-1	5.533746421E-2	1.701609921E-1	2.790320638E-1
1.668259121E1	1.876827586E-1	1.142296847E0	-1.564476635E-1	1.168136454E0
1.669259921E1	2.292316112E-1	1.709441097E0	-3.989116699E-1	1.770273006E0
1.670260721E1	2.359477231E-1	2.021925073E0	-2.841580161E-1	2.055382715E0
1.671261521E1	3.656474447E-1	1.901851915E0	1.231435311E-1	1.940593489E0
1.672262421E1	3.474117333E-1	1.426683197E0	7.706476741E-1	1.658317730E0
1.673263221E1	2.968453047E-1	7.480372220E-1	1.171251090E0	1.421093218E0
1.674264021E1	1.023967329E-1	6.273945451E-2	1.433886236E0	1.438906205E0
1.675264921E1	-4.848569691E-2	-4.616230577E-1	1.555362287E0	1.623144650E0
1.676265721E1	-1.122390586E-1	-8.541273487E-1	1.724620469E0	1.927808833E0
1.677266521E1	-3.250508112E-1	-1.171744595E0	1.841114547E0	2.206432913E0
1.678267321E1	-4.541520703E-1	-1.400942584E0	2.225543833E0	2.668696232E0
1.679268221E1	-3.298513752E-1	-1.618006432E0	2.631559285E0	3.106742830E0
1.680269021E1	-5.113454407E-1	-1.751678460E0	3.027632132E0	3.535025871E0
1.681269821E1	-2.756894937E-1	-1.804907418E0	3.131638895E0	3.625032090E0
1.682270721E1	-2.429225743E-2	-2.029347528E0	2.834302132E0	3.485987676E0
1.683271521E1	-2.810312176E-1	-2.409901865E0	2.785274398E0	3.693827150E0
1.684272321E1	-1.331951872E-1	-2.802241264E0	2.599317738E0	3.824493399E0
1.685273221E1	1.669116944E-2	-3.090025431E0	2.450766301E0	3.943956290E0
1.686274021E1	-2.170018673E-2	-3.315140895E0	2.286958893E0	4.027506800E0
1.687274821E1	-9.722647861E-1	-3.343175370E0	2.125610240E0	4.079257195E0
1.688275621E1	-2.232487401E0	-3.311446039E0	1.971654806E0	4.453885668E0
1.689276521E1	-2.692147549E0	-3.492220312E0	1.869386419E0	4.789349300E0
1.690277321E1	-1.715424846E0	-3.680847396E0	1.855564771E0	4.464800172E0
1.691278121E1	4.065998814E-1	-3.177521412E0	1.591312723E0	3.576903964E0
1.692279021E1	2.567949472E0	-2.219559208E0	1.438303369E0	3.686397177E0
1.693279821E1	3.621015177E0	-1.624007429E0	1.734195285E0	4.330887245E0
1.694280621E1	3.294982034E0	-1.351883860E0	1.836180081E0	4.007000607E0
1.695281521E1	1.730974054E0	-1.147800246E0	1.449550488E0	2.532767893E0
1.696282321E1	-3.961225480E-2	-1.030351319E0	8.711743212E-1	1.349865797E0
1.697283121E1	-1.253679581E0	-8.699569309E-1	1.331732601E-1	1.531754768E0
1.698283921E1	-1.801034515E0	-6.517704177E-1	-5.013968419E-1	1.979881005E0
1.699284821E1	-1.816296332E0	-3.416984189E-1	-9.036912721E-1	2.057267141E0
1.700285621E1	-9.837180197E-1	2.949996310E-1	-8.001499468E-1	1.301908546E0
1.701286471E1	4.936573210E-1	1.392614980E0	-5.183085975E-1	1.565796230E0
1.702287371E1	1.226875944E0	2.919849236E0	-1.213979910E-1	3.169460777E0
1.703288171E1	1.113746063E0	4.059530624E0	1.973435283E-4	4.209539074E0
1.704288971E1	4.218198913E-1	4.995590327E0	-6.318910539E-1	5.053032856E0
1.705289771E1	-3.719147828E-1	6.444191228E0	-1.702382339E0	6.675629319E0
1.706290671E1	-1.415279372E0	7.863502840E0	-2.750773195E0	8.450115134E0
1.707291471E1	-2.934139539E0	8.666718482E0	-3.505242062E0	9.798362413E0
1.708292271E1	-3.877359158E0	8.430933019E0	-3.310238297E0	9.852523697E0
1.709293171E1	-3.467880692E0	6.998384480E0	-3.137467107E0	8.417082730E0
1.710293971E1	-3.032522450E0	5.499397538E0	-3.149434311E0	7.025560630E0
1.711294771E1	-2.642795002E0	4.342079194E0	-3.044589934E0	5.925162024E0
1.712295671E1	-1.776795759E0	3.239311863E0	-2.823999338E0	4.650281366E0
1.713296471E1	-1.111232052E0	2.110472968E0	-2.741957348E0	3.634179814E0
1.714297271E1	-4.044887441E-1	9.335413080E-1	-2.473540913E0	2.674605610E0
1.715298071E1	4.137264678E-1	-1.022134227E-1	-2.046754689E0	2.090651078E0
1.716298971E1	1.213597502E0	-7.149834967E-1	-1.538509150E0	2.085912439E0
1.717299771E1	1.275983493E0	-1.359558915E0	-8.780658495E-1	2.060954622E0
1.718300571E1	1.072159788E0	-2.185904973E0	-5.836991796E-1	2.503679671E0
1.719301471E1	1.149062368E0	-2.817479108E0	-6.053324157E-1	3.102411994E0
1.720302271E1	1.297269112E0	-2.849501384E0	-7.342225903E-1	3.215843295E0
1.721303071E1	1.545444532E0	-2.524317842E0	-7.478311077E-1	3.052839782E0
1.722303971E1	1.612771128E0	-1.505246971E0	-3.604393297E-1	2.235333457E0
1.723304771E1	1.448541259E0	-1.363260788E-1	-8.296614289E-2	1.457305719E0
1.724305571E1	2.047477990E0	7.677511096E-2	-1.293971282E-1	2.052998820E0
1.725306371E1	2.317801494E0	-2.164206541E-1	-6.421991104E-1	2.414841892E0
1.726307271E1	2.150707366E0	-2.906311762E-1	-1.332298027E0	2.546571556E0
1.727308071E1	1.730677308E0	-3.618783295E-2	-1.964298131E0	2.618209436E0
1.728308871E1	1.539748760E0	3.139872944E-1	-2.465034091E0	2.923321285E0
1.729309771E1	1.305582391E0	4.789723313E-1	-2.570437755E0	2.922517772E0
1.730310571E1	1.230614362E0	7.415830654E-1	-2.144806064E0	2.581579013E0
1.731311371E1	1.164703670E0	7.198828787E-1	-1.716749240E0	2.195903903E0
1.732312271E1	1.172081687E0	3.915202045E-1	-1.302425479E0	1.795376194E0
1.733313071E1	1.301242295E0	3.538910329E-2	-7.754504308E-1	1.515192156E0
1.734313871E1	1.210997830E0	-3.289818943E-1	3.417668313E-2	1.255353686E0
1.735314671E1	1.036107610E0	-7.415093905E-1	7.496916917E-1	1.478307407E0
1.736315571E1	6.275790247E-1	-1.176240519E0	1.239369690E0	1.820284159E0
1.737316371E1	1.531365314E-1	-1.546029546E0	1.488044463E0	2.151263461E0
1.738317171E1	-1.033530450E-1	-1.942027549E0	1.577132056E0	2.503896638E0
1.739318071E1	-3.379532772E-1	-2.239021080E0	1.703897937E0	2.833848266E0
1.740318871E1	-8.416730717E-1	-2.666929677E0	1.833658762E0	3.344133956E0
1.741319671E1	-1.472337964E0	-3.109003154E0	1.857661582E0	3.909550645E0
1.742320471E1	-1.849602950E0	-3.174291995E0	1.170543576E0	3.855818072E0
1.743321371E1	-2.310762616E0	-2.885231380E0	-5.454984426E-2	3.696912180E0
1.744322171E1	-2.549222595E0	-2.325568643E0	-1.643722194E0	3.822123494E0
1.745322971E1	-2.860279265E0	-1.860341361E0	-2.302466878E0	4.116238717E0
1.746323871E1	-3.032558118E0	-1.950103138E0	-1.558797234E0	3.927996920E0
1.747324671E1	-3.436821160E0	-1.955586072E0	-1.631317618E-1	3.957608943E0
1.748325471E1	-3.776747873E0	-1.968342943E0	2.941772202E-1	4.269044234E0
1.749326371E1	-2.838494878E0	-1.289397590E0	4.042431611E-1	3.143725791E0
1.750327171E1	-1.702720015E0	2.040385902E-2	5.111516055E-1	1.777905434E0
1.751327971E1	-1.040085179E0	1.202522584E0	9.352013326E-1	1.844570214E0
1.752328771E1	-1.065627571E0	2.013352470E0	1.941935163E0	2.993369750E0
1.753329671E1	-1.193961090E0	2.154217157E0	2.649078420E0	3.617155115E0
1.754330471E1	-8.693882892E-1	1.819481018E0	1.906978461E0	2.775412406E0
1.755331271E1	-6.836739957E-1	1.843322455E0	5.706587192E-1	2.047168576E0
1.756332171E1	-5.828261903E-1	2.481996864E0	-6.056218529E-1	2.620452753E0
1.757332971E1	-8.516118765E-1	3.856657968E0	-1.768755253E0	4.327533780E0
1.758333771E1	-7.636007559E-1	5.622134103E0	-3.363871298E0	6.595991820E0
1.759334671E1	-8.090149105E-2	7.168227383E0	-3.280143847E0	7.883487333E0
1.760335471E1	6.270638850E-1	7.438015575E0	-1.064955726E0	7.539987766E0
1.761336271E1	9.099179721E-1	6.629837986E0	9.418700820E-1	6.757945078E0
1.762337071E1	1.372093592E0	4.655969424E0	1.711450493E0	5.146819882E0
1.763337971E1	2.246313727E0	2.108351598E0	4.919218674E-1	3.119785080E0
1.764338771E1	2.322541247E0	2.941266418E-2	-1.003162935E0	2.530098580E0
1.765339571E1	1.991648775E0	-1.543887126E0	-2.153644276E0	3.314880989E0
1.766340471E1	2.121257280E0	-2.604731675E0	-3.097154356E0	4.569105454E0
1.767341271E1	2.335407460E0	-3.127865102E0	-3.739015790E0	5.405359117E0
1.768342071E1	2.986125964E0	-3.006202671E0	-3.712127661E0	5.633302277E0
1.769342871E1	3.120881188E0	-2.524804915E0	-2.361499198E0	4.657383140E0
1.770343771E1	2.972187371E0	-1.712191043E0	-1.104831398E-1	3.431865740E0
1.771344571E1	2.683965832E0	-8.959185684E-1	1.101290616E0	3.036310869E0
1.772345371E1	3.079415073E0	2.395539933E-1	1.200450330E0	3.313799074E0
1.773346271E1	3.008987115E0	1.167141082E0	1.400033342E0	3.517998738E0
1.774347071E1	2.526574282E0	2.276938519E0	1.958764034E0	3.924892758E0
1.775347871E1	2.390557229E0	3.734611375E0	2.550435015E0	5.115349915E0
1.776348771E1	2.269093310E0	4.316205264E0	2.587615997E0	5.520341374E0
1.777349571E1	2.009430450E0	4.451013406E0	1.251837416E0	5.041470816E0
1.778350371E1	1.641503468E0	4.256549047E0	-1.639853092E-1	4.565044863E0
1.779351171E1	1.831552595E0	3.465950527E0	-6.309894133E-1	3.970585045E0
1.780352071E1	2.434534138E0	2.342077087E0	-5.118671586E-1	3.416765947E0
1.781352871E1	2.709565527E0	1.136290587E0	-2.096016312E-1	2.945646701E0
1.782353671E1	1.924262830E0	4.136396366E-1	9.734152257E-2	1.970624409E0
1.783354571E1	1.448102717E0	-1.144300103E-1	7.633455250E-1	1.640972912E0
1.784355371E1	8.969605422E-1	-7.529687637E-1	1.163814016E0	1.651049132E0
1.785356171E1	2.777480060E-1	-1.292222965E0	1.068327815E0	1.699502417E0
1.786357071E1	-4.289833152E-1	-1.673435113E0	5.957160848E-1	1.827372271E0
1.787357871E1	-1.043862480E0	-1.974824581E0	7.795741796E-2	2.235096947E0
1.788358671E1	-1.499223170E0	-2.140098470E0	-2.979016042E-1	2.629911965E0
1.789359471E1	-1.668181682E0	-2.126526498E0	-5.128040287E-1	2.750984014E0
1.790360371E1	-1.519741926E0	-1.944674583E0	-5.370717278E-1	2.525830714E0
1.791361171E1	-1.263233054E0	-1.622412894E0	-5.143206502E-1	2.119553509E0
1.792361971E1	-9.078863570E-1	-1.191924505E0	-4.738397916E-1	1.571453407E0
1.793362871E1	-5.734937418E-1	-7.093806946E-1	-3.609094459E-1	9.810054382E-1
1.794363671E1	-1.654434586E-1	-2.276163179E-1	-1.773577452E-2	2.819490802E-1
1.795364471E1	1.634846413E-1	1.084605879E-1	4.790366507E-1	5.176553291E-1
1.796365371E1	3.921794781E-1	1.838598490E-1	9.870339757E-1	1.077889260E0
1.797366171E1	6.316606736E-1	5.169347942E-2	1.309745901E0	1.455026373E0
1.798366971E1	7.268094903E-1	-1.092382675E-1	1.455949681E0	1.630942828E0
1.799367771E1	6.254947847E-1	-2.327729774E-1	1.538244563E0	1.676789588E0
1.800368671E1	3.058535251E-1	-2.836688966E-1	1.532907663E0	1.588653621E0
1.801369412E1	-8.111783803E-2	-2.504608047E-1	1.567667606E0	1.589620220E0
1.802370212E1	-2.350300026E-1	-2.268561798E-1	1.740610850E0	1.770996601E0
1.803371112E1	-2.770992574E-1	-3.254729801E-1	1.988571239E0	2.033994157E0
1.804371912E1	-3.811498752E-1	-5.545522714E-1	2.108463426E0	2.213237779E0
1.805372712E1	-4.372404608E-1	-7.702630734E-1	2.094374560E0	2.273958931E0
1.806373513E1	-5.152668759E-1	-9.442159849E-1	1.848497826E0	2.138688381E0
1.807374412E1	-5.542745286E-1	-1.087066387E0	1.540995094E0	1.965604096E0
1.808375212E1	-4.951904610E-1	-1.167595410E0	1.254651096E0	1.783996078E0
1.809376012E1	-2.526304141E-1	-1.268032449E0	1.050210144E0	1.665734002E0
1.810376912E1	3.932954192E-2	-1.447813865E0	8.265623315E-1	1.667608194E0
1.811377713E1	3.065335563E-1	-1.617890072E0	7.573845079E-1	1.812501697E0
1.812378512E1	7.666313678E-2	-1.732865043E0	7.958708813E-1	1.908431019E0
1.813379412E1	-4.824672121E-1	-1.799723861E0	8.609603318E-1	2.052567485E0
1.814380213E1	-8.211481753E-1	-1.932151017E0	8.907513108E-1	2.280554708E0
1.815381012E1	-8.402402115E-1	-1.916881598E0	9.978975177E-1	2.318671630E0
1.816381812E1	-4.346942908E-1	-1.605259502E0	1.481310809E0	2.227127951E0
1.817382712E1	7.981955150E-1	-9.652279544E-1	1.886072618E0	2.264078401E0
1.818383512E1	1.855605994E0	-1.935106784E-1	2.598249452E0	3.198690388E0
1.819384313E1	2.974873874E0	6.566154206E-1	3.374756182E0	4.546426912E0
1.820385212E1	3.393291855E0	1.225444254E0	3.809780840E0	5.246958480E0
1.821386012E1	2.806253623E0	1.305882645E0	3.923613265E0	4.997512375E0
1.822386813E1	1.553795526E0	1.027915369E0	4.068561648E0	4.474827865E0
1.823387712E1	3.712365058E-1	5.079973251E-1	3.721468003E0	3.774281644E0
1.824388512E1	-3.155447003E-1	-3.823008996E-1	3.197915331E0	3.236106441E0
1.825389312E1	-9.540948558E-1	-1.346185164E0	2.557183287E0	3.043303772E0
1.826390112E1	-1.767587856E0	-1.980260738E0	1.411409100E0	3.006305884E0
1.827391013E1	-2.619675696E0	-2.034083773E0	3.085482144E-1	3.330975765E0
1.828391812E1	-2.904187469E0	-1.606517238E0	-3.942239571E-1	3.342247001E0
1.829392612E1	-2.335602465E0	-9.122545195E-1	-1.032172288E0	2.711572756E0
1.830393513E1	-1.301954778E0	-1.719572568E-1	-1.295973954E0	1.845048517E0
1.831394312E1	-6.123002502E-1	4.118860567E-1	-1.335226312E0	1.525578915E0
1.832395112E1	-5.787193984E-2	8.380001432E-1	-1.299067862E0	1.546987625E0
1.833396012E1	5.079926473E-1	1.338673831E0	-1.366223572E0	1.979058110E0
1.834396812E1	7.860707286E-1	1.784942100E0	-1.290189303E0	2.338485392E0
1.835397613E1	6.388699982E-1	1.632657216E0	-1.508081263E0	2.312581578E0
1.836398412E1	3.152894694E-1	1.061352671E0	-2.008678498E0	2.293614233E0
1.837399312E1	8.588539454E-1	4.826917452E-1	-2.300537589E0	2.502617554E0
1.838400112E1	1.942768391E0	7.008531153E-2	-2.351991187E0	3.051413363E0
1.839400912E1	2.221572989E0	3.316657662E-2	-2.107786172E0	3.062555977E0
1.840401812E1	1.790370363E0	5.030780625E-1	-1.546441336E0	2.418676163E0
1.841402612E1	5.218879706E-1	1.560469830E0	-1.151624326E0	2.008400292E0
1.842403412E1	-1.192066008E-1	3.116233821E0	-6.575533140E-1	3.187083275E0
1.843404313E1	-8.444607317E-1	4.528077954E0	-3.307799131E-1	4.618010311E0
1.844405112E1	-1.884805527E0	5.500948804E0	-5.131136388E-1	5.837483638E0
1.845405912E1	-2.291544572E0	5.700775645E0	-1.203695827E0	6.260902740E0
1.846406712E1	-1.487572592E0	4.485046540E0	-1.659100079E0	5.008106204E0
1.847407612E1	-9.578212863E-1	2.796344932E0	-2.055683680E0	3.600389144E0
1.848408412E1	-4.902580422E-1	1.513783321E0	-2.074462598E0	2.614438364E0
1.849409212E1	-7.911312014E-2	5.732037199E-1	-1.447016305E0	1.558421502E0
1.850410112E1	4.023127028E-1	2.551491022E-2	-1.174402739E0	1.241663527E0
1.851410913E1	3.953653336E-1	-3.150257599E-1	-1.050474804E0	1.165783981E0
1.852411712E1	2.909536502E-1	-6.668930715E-1	-8.255979064E-1	1.100460039E0
1.853412512E1	1.957969397E-1	-1.172879539E0	-6.838014650E-1	1.371702336E0
1.854413412E1	2.718774015E-1	-1.503578176E0	-5.708893919E-1	1.631128245E0
1.855414212E1	5.137039152E-1	-1.829688503E0	-2.416081202E-1	1.915731247E0
1.856415013E1	5.101824296E-1	-1.439792070E0	2.803506017E-2	1.527767417E0
1.857415912E1	7.707682729E-1	-7.606748092E-1	-9.777860194E-2	1.087322653E0
1.858416712E1	1.305130401E0	-4.235325408E-1	-3.076187995E-1	1.406191489E0
1.859417513E1	1.462892665E0	-2.077866554E-1	-3.933272865E-1	1.529031261E0
1.860418412E1	1.441417596E0	6.817151785E-2	-5.285137430E-1	1.536768954E0
1.861419212E1	1.351570449E0	3.301723874E-1	-6.960601526E-1	1.555717269E0
1.862420012E1	1.087995802E0	4.040461099E-1	-7.686530426E-1	1.392054461E0
1.863420812E1	8.593983212E-1	3.790878546E-1	-7.464847863E-1	1.199796905E0
1.864421713E1	6.824247381E-1	8.254865170E-2	-8.224570745E-1	1.071892458E0
1.865422512E1	7.276345325E-1	-1.079805315E-2	-4.526671699E-1	8.570158560E-1
1.866423312E1	7.741020629E-1	-1.775086033E-1	-2.998610061E-1	8.489169164E-1
1.867424213E1	8.910884759E-1	-4.035292161E-1	-3.619508350E-1	1.043016254E0
1.868425012E1	9.334954074E-1	-5.362083864E-1	-1.737251624E-1	1.090464828E0
1.869425812E1	9.692283270E-1	-6.083326221E-1	3.059526354E-1	1.184516418E0
1.870426712E1	8.188695154E-1	-7.370263302E-1	7.937457839E-1	1.357861357E0
1.871427512E1	4.510252717E-1	-9.591497737E-1	1.192316853E0	1.595309237E0
1.872428313E1	7.245080262E-2	-1.287853341E0	1.423289765E0	1.920825110E0
1.873429112E1	-4.685368055E-1	-1.565275072E0	1.557868989E0	2.257558100E0
1.874430012E1	-1.199887244E0	-1.794897569E0	1.430569549E0	2.589964462E0
1.875430813E1	-1.988082266E0	-2.005075736E0	1.032335571E0	3.006412569E0
1.876431612E1	-2.314086758E0	-2.260411364E0	5.752408898E-1	3.285629185E0
1.877432512E1	-2.529179801E0	-2.700188640E0	-5.718576908E-3	3.699702942E0
1.878433312E1	-2.478093263E0	-2.681623730E0	-1.829273643E-1	3.655887645E0
1.879434112E1	-2.777668340E0	-2.736809751E0	-6.813965052E-2	3.900027184E0
1.880435013E1	-3.083140919E0	-2.886221314E0	5.819572940E-1	4.263180232E0
1.881435812E1	-2.865018141E0	-2.732196883E0	8.877567324E-1	4.057257789E0
1.882436612E1	-2.163249059E0	-1.984505231E0	8.458839440E-1	3.055065818E0
1.883437412E1	-1.039785216E0	-9.849997294E-1	6.443698892E-1	1.570538225E0
1.884438312E1	-1.154532731E-1	-1.475492245E-1	9.778705117E-1	9.956560498E-1
1.885439112E1	2.637225822E-1	5.255056429E-1	1.918627284E0	2.006697893E0
1.886439912E1	4.808434403E-1	9.721680146E-1	2.731330326E0	2.938789957E0
1.887440812E1	2.695700902E-1	1.048694034E0	2.123026063E0	2.383205168E0
1.888441613E1	-1.902277592E-1	1.223255641E0	7.297772446E-1	1.437051074E0
1.889442412E1	-9.460984960E-1	1.858526970E0	-1.840156773E-1	2.093582249E0
1.890443312E1	-1.676650789E0	3.070116246E0	-7.740786740E-1	3.582732118E0
1.891444113E1	-2.123875663E0	4.413110585E0	-1.398952777E0	5.093472463E0
1.892444912E1	-2.216390309E0	5.333201542E0	-1.337875101E0	5.928350064E0
1.893445712E1	-1.949733886E0	5.395551572E0	3.018642622E-1	5.744959620E0
1.894446612E1	-1.271037918E0	4.485027244E0	1.883165383E0	5.027655381E0
1.895447412E1	-7.777059942E-2	2.771235818E0	1.931905434E0	3.379061235E0
1.896448213E1	1.229607764E0	1.014121202E0	4.533738059E-1	1.657083243E0
1.897449112E1	1.635631694E0	-3.621496403E-1	-1.328901964E0	2.138322668E0
1.898449912E1	1.522850014E0	-1.402069927E0	-2.586532801E0	3.312857404E0
1.899450712E1	1.739683189E0	-1.874816144E0	-3.421146821E0	4.271496078E0
1.900451612E1	2.337779383E0	-1.609572408E0	-3.430595922E0	4.452518856E0
1.901452471E1	2.940155154E0	-9.246149486E-1	-2.823143891E0	4.179661058E0
1.902453271E1	2.990895830E0	-2.580569226E-1	-2.132415229E0	3.682288140E0
1.903454071E1	2.775287646E0	1.731530124E-1	-1.606911340E0	3.211598907E0
1.904454971E1	2.618416498E0	5.273358214E-1	-6.435014315E-1	2.747413715E0
1.905455771E1	2.468906995E0	1.006459596E0	6.873267514E-1	2.753339923E0
1.906456571E1	2.718015923E0	1.478449767E0	1.215238523E0	3.324188463E0
1.907457471E1	2.677612832E0	1.626482556E0	1.620349265E0	3.527121734E0
1.908458271E1	2.762029377E0	1.701784168E0	2.594026008E0	4.153774978E0
1.909459071E1	3.153459827E0	1.822740256E0	2.577782443E0	4.462247555E0
1.910459971E1	3.274567942E0	2.153885036E0	1.662261668E0	4.257361837E0
1.911460771E1	3.060580607E0	2.489846166E0	1.406561759E0	4.188663697E0
1.912461571E1	3.375477144E0	1.962048415E0	1.482487269E0	4.176272074E0
1.913462471E1	2.906937999E0	1.510358607E0	8.550184643E-1	3.385635572E0
1.914463271E1	3.093731396E0	1.294419764E0	6.323661402E-1	3.412709102E0
1.915464071E1	2.432019250E0	1.263081027E0	6.720834987E-1	2.821663967E0
1.916464871E1	2.049786763E0	1.184326633E0	9.842423688E-1	2.563783998E0
1.917465771E1	1.301372395E0	9.998727071E-1	1.226998882E0	2.049107562E0
1.918466571E1	7.945439288E-1	7.925006193E-1	1.018401218E0	1.515420182E0
1.919467371E1	3.249581328E-1	5.191409487E-1	5.564339054E-1	8.274803947E-1
1.920468271E1	-1.662611917E-1	2.096454853E-1	-4.561588347E-2	2.714310634E-1
1.921469071E1	-6.170958441E-1	-7.887893915E-3	-7.082586139E-1	9.394145858E-1
1.922469871E1	-8.500556400E-1	-1.193393326E-1	-1.090015138E0	1.387432690E0
1.923470671E1	-8.099104115E-1	-9.518273056E-2	-1.121325516E0	1.386501186E0
1.924471571E1	-6.012721092E-1	-3.782096028E-2	-8.650590107E-1	1.054175349E0
1.925472371E1	-3.507797295E-1	-8.262525022E-2	-5.552536449E-1	6.619516302E-1
1.926473171E1	-7.989810884E-2	-2.842080098E-1	-2.307939872E-1	3.747315909E-1
1.927474071E1	1.747569036E-1	-5.241496736E-1	6.181091666E-2	5.559617299E-1
1.928474871E1	3.051389953E-1	-6.468546635E-1	5.416138449E-1	8.971489950E-1
1.929475671E1	4.233422139E-1	-5.824130845E-1	1.131613984E0	1.341258305E0
1.930476571E1	5.076906386E-1	-4.463887221E-1	1.629987231E0	1.764616403E0
1.931477371E1	5.435653532E-1	-3.627606744E-1	1.823116671E0	1.936701576E0
1.932478171E1	5.443383551E-1	-3.599475789E-1	1.717089840E0	1.836916989E0
1.933478971E1	4.101152274E-1	-4.038098824E-1	1.538447608E0	1.642582711E0
1.934479871E1	1.158558539E-1	-4.232302397E-1	1.247762491E0	1.322670650E0
1.935480671E1	-3.935965508E-2	-2.967391777E-1	1.104969977E0	1.144797786E0
1.936481471E1	-8.418616444E-2	-2.258603990E-1	1.085594058E0	1.112031784E0
1.937482371E1	-1.315594286E-1	-1.709790176E-1	1.190984200E0	1.210365677E0
1.938483171E1	-2.890465808E-1	-2.307919407E-1	1.303282388E0	1.354753789E0
1.939483971E1	-4.725325003E-1	-3.028109264E-1	1.371703144E0	1.482076562E0
1.940484871E1	-5.483021826E-1	-3.994630623E-1	1.421453447E0	1.575035214E0
1.941485671E1	-5.316697776E-1	-4.666387993E-1	1.440711252E0	1.605015088E0
1.942486471E1	-3.793974647E-1	-6.159375107E-1	1.400667765E0	1.576449061E0
1.943487371E1	-5.040592253E-3	-7.571150243E-1	1.245970320E0	1.457974830E0
1.944488171E1	3.534434286E-1	-9.144285142E-1	1.108385335E0	1.479736401E0
1.945488971E1	5.149783158E-1	-1.086121477E0	9.665558571E-1	1.542430794E0
1.946489771E1	7.242931411E-1	-1.336005746E0	8.586560172E-1	1.745509113E0
