"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.807888500E1,-1.925730043E-1,-1.349080413E0,-4.501438040E-1,1.435176563E0
1.808889400E1,-1.230074006E-1,-1.309954939E0,-1.090781708E0,1.709069190E0
1.809890300E1,9.114347398E-5,-1.206054302E0,-1.610000424E0,2.011633255E0
1.810891200E1,1.721717034E-1,-1.088151923E0,-2.026951339E0,2.307000094E0
1.811892100E1,2.537569898E-1,-1.079315026E0,-2.372014246E0,2.618351603E0
1.812893000E1,3.342473485E-1,-1.019974557E0,-2.717750752E0,2.922026444E0
1.813893900E1,3.455679600E-1,-9.093083999E-1,-3.054203634E0,3.205373429E0
1.814894800E1,2.588768118E-1,-8.122300020E-1,-3.366404604E0,3.472666805E0
1.815895700E1,6.183087029E-2,-7.034185812E-1,-3.597792960E0,3.666433545E0
1.816896600E1,-7.781657316E-2,-5.863681412E-1,-3.622307412E0,3.670285275E0
1.817897500E1,-1.113574812E-1,-4.132911426E-1,-3.474786839E0,3.501050361E0
1.818898400E1,-2.374601785E-2,-2.362853998E-1,-3.256870467E0,3.265516790E0
1.819899300E1,5.888639521E-2,-1.362018254E-1,-3.111412792E0,3.114949134E0
1.820900200E1,2.914719693E-1,-7.257944137E-2,-2.885626068E0,2.901217242E0
1.821901100E1,5.321717246E-1,4.865351200E-2,-2.654832957E0,2.708082706E0
1.822902000E1,6.266040746E-1,1.455199483E-1,-2.443923304E0,2.527166365E0
1.823902900E1,6.345972184E-1,1.945044127E-1,-2.210365630E0,2.307869541E0
1.824903813E1,5.378359224E-1,2.612772766E-1,-1.848845735E0,1.943132483E0
1.825904713E1,4.321577686E-1,3.517553374E-1,-1.351554662E0,1.461913868E0
1.826905613E1,4.123108569E-1,4.096494967E-1,-8.495267594E-1,1.029324374E0
1.827906513E1,3.431750601E-1,4.892774642E-1,-5.217376971E-1,7.933295553E-1
1.828907413E1,2.377206720E-1,5.790018189E-1,-2.333892739E-1,6.680005818E-1
1.829908313E1,1.491540294E-1,6.666930968E-1,-8.995941281E-2,6.890713357E-1
1.830909113E1,1.578156561E-1,7.426124677E-1,-1.146112740E-2,7.592828300E-1
1.831910013E1,2.570981985E-1,8.061462665E-1,2.759897482E-1,8.900233860E-1
1.832910913E1,4.423419737E-1,7.973643333E-1,7.767780411E-1,1.197848249E0
1.833911813E1,5.848168749E-1,7.577707896E-1,1.203473341E0,1.537717604E0
1.834912713E1,5.152747697E-1,8.092432442E-1,1.466462390E0,1.752396832E0
1.835913613E1,4.270786578E-1,9.442887828E-1,1.646392910E0,1.945427228E0
1.836914513E1,3.352502556E-1,1.240368395E0,1.730993934E0,2.155747316E0
1.837915413E1,3.628746951E-1,1.535499588E0,1.515644490E0,2.187833460E0
1.838916313E1,5.101325820E-1,1.715243874E0,8.900421166E-1,1.998617464E0
1.839917213E1,5.518800207E-1,1.662272486E0,5.138182282E-2,1.752244694E0
1.840918112E1,2.437912513E-1,1.515748571E0,-5.950085717E-1,1.646500259E0
1.841919013E1,-3.901703017E-1,1.224348778E0,-7.880649215E-1,1.507418029E0
1.842919913E1,-1.185615506E0,6.126396811E-1,-2.050758862E-1,1.350210215E0
1.843920812E1,-1.688199040E0,-1.896342668E-1,1.309439507E0,2.144903022E0
1.844921713E1,-1.326977938E0,-9.250590447E-1,3.185653719E0,3.572813220E0
1.845922613E1,-7.023439360E-1,-1.426369202E0,5.300292243E0,5.533616717E0
1.846923512E1,1.202974720E-1,-1.715217562E0,6.859577428E0,7.071792223E0
1.847924413E1,8.582521939E-1,-1.797069225E0,7.291836938E0,7.558898105E0
1.848925313E1,1.274027307E0,-1.611514561E0,6.469232513E0,6.787569084E0
1.849926212E1,9.858553963E-1,-1.220970841E0,4.500869105E0,4.766602916E0
1.850927113E1,1.400381836E-1,-8.175424898E-1,2.366942371E0,2.508067504E0
1.851928013E1,-7.137322656E-1,-5.101295123E-1,6.296720356E-1,1.079876261E0
1.852928912E1,-1.523997822E0,-2.908378753E-1,-6.623439378E-1,1.686966367E0
1.853929813E1,-2.179809251E0,-2.452509356E-1,-1.279978895E0,2.539697298E0
1.854930713E1,-2.386192428E0,-3.388639811E-1,-9.341464949E-1,2.584835155E0
1.855931513E1,-2.152287138E0,-4.572531411E-1,2.443539727E-1,2.213849413E0
1.856932413E1,-1.714102790E0,-6.305035096E-1,1.354167783E0,2.273643207E0
1.857933313E1,-1.292669838E0,-8.846553692E-1,1.975206989E0,2.520923062E0
1.858934213E1,-8.393534812E-1,-9.991359580E-1,1.937293643E0,2.335785433E0
1.859935113E1,-3.871285070E-1,-9.868243530E-1,1.330377801E0,1.701057282E0
1.860936013E1,-2.331319964E-1,-9.204686880E-1,5.402341944E-1,1.092458749E0
1.861936913E1,-3.572318396E-1,-8.293491876E-1,-1.462435412E-1,9.147796650E-1
1.862937813E1,-3.336069687E-1,-6.975079232E-1,-6.924459887E-1,1.037926953E0
1.863938713E1,-1.806180795E-1,-5.456513473E-1,-1.317916800E0,1.437797960E0
1.864939613E1,-7.564937577E-2,-3.884895927E-1,-2.019668047E0,2.058083092E0
1.865940513E1,-3.923255123E-2,-3.090224236E-1,-2.652667149E0,2.670894429E0
1.866941413E1,-6.083757453E-2,-1.577610943E-1,-3.125507505E0,3.130077784E0
1.867942313E1,-1.620617945E-1,-5.155577749E-2,-3.402880120E0,3.407127108E0
1.868943213E1,-3.522804174E-1,2.239863664E-2,-3.578108309E0,3.595478030E0
1.869944113E1,-4.921691316E-1,6.860275000E-2,-3.640211586E0,3.673972943E0
1.870945012E1,-5.124801660E-1,7.104542434E-2,-3.398589433E0,3.437745410E0
1.871945913E1,-4.130870748E-1,1.078752816E-2,-2.987713190E0,3.016154407E0
1.872946813E1,-1.560651825E-1,-9.167264700E-2,-2.628788289E0,2.635011971E0
1.873947712E1,9.142680813E-2,-2.226154867E-1,-2.432044101E0,2.443922058E0
1.874948613E1,2.519834197E-1,-2.343838853E-1,-2.414655066E0,2.439055255E0
1.875949513E1,3.396181988E-1,-2.046089861E-1,-2.495978726E0,2.527274255E0
1.876950412E1,3.364796693E-1,-9.090695411E-2,-2.541965908E0,2.565750050E0
1.877951313E1,1.976742614E-1,4.787817121E-2,-2.544129962E0,2.552246990E0
1.878952213E1,-1.013277522E-1,2.123609322E-1,-2.373736251E0,2.385369629E0
1.879953112E1,-4.187109633E-1,3.500461963E-1,-2.061662166E0,2.132674869E0
1.880954013E1,-5.645514487E-1,4.197634256E-1,-1.616764483E0,1.763192294E0
1.881954813E1,-5.279905999E-1,4.873832586E-1,-1.146919071E0,1.353417848E0
1.882955713E1,-5.560939263E-1,4.966674677E-1,-5.604743314E-1,9.327649781E-1
1.883956613E1,-5.356795423E-1,5.374915579E-1,1.545641291E-1,7.744287035E-1
1.884957513E1,-4.788188784E-1,5.976064897E-1,8.482690233E-1,1.142786669E0
1.885958413E1,-3.751082031E-1,6.077829838E-1,1.334831625E0,1.513896227E0
1.886959313E1,-2.523677279E-1,6.189023414E-1,1.359937815E0,1.515308694E0
1.887960213E1,-1.361184843E-1,6.977733868E-1,1.051884860E0,1.269597456E0
1.888961113E1,-1.311292745E-1,7.763435930E-1,7.058021986E-1,1.057384038E0
1.889962013E1,-2.489137776E-1,8.052273765E-1,6.345094371E-1,1.054965128E0
1.890962913E1,-4.257483432E-1,8.723428872E-1,8.541402125E-1,1.292980768E0
1.891963813E1,-5.118398959E-1,8.484672439E-1,1.186508229E0,1.545858506E0
1.892964713E1,-4.958674224E-1,8.834865108E-1,1.515232261E0,1.822734682E0
1.893965613E1,-4.444649150E-1,1.083146414E0,1.923285468E0,2.251617687E0
1.894966513E1,-2.723038462E-1,1.368708639E0,2.204227808E0,2.608856637E0
1.895967413E1,-6.979017332E-4,1.714548348E0,2.131761510E0,2.735705332E0
1.896968313E1,2.683025052E-1,1.937033734E0,1.632480045E0,2.547366683E0
1.897969213E1,3.647289202E-1,1.969945080E0,1.092856885E0,2.282114584E0
1.898970113E1,2.843663597E-2,1.771621558E0,7.732352132E-1,1.933221219E0
1.899971013E1,-6.308123157E-1,1.303825887E0,9.330033642E-1,1.722899126E0
1.900971913E1,-1.437889240E0,5.692931020E-1,1.575065650E0,2.207363111E0
1.901972813E1,-1.474032926E0,-1.575546876E-1,2.673201401E0,3.056730651E0
1.902973713E1,-8.165230277E-1,-5.476224437E-1,3.599367031E0,3.731225431E0
1.903974612E1,-1.649862428E-1,-8.516911063E-1,4.308096346E0,4.394575329E0
1.904975513E1,4.197102159E-1,-1.108883226E0,4.426886040E0,4.582913777E0
1.905976413E1,1.107110057E0,-1.145790558E0,3.506203929E0,3.851232877E0
1.906977312E1,1.499699425E0,-9.323423365E-1,2.008824971E0,2.674647334E0
1.907978113E1,1.317556027E0,-6.835383403E-1,6.765614426E-1,1.631230803E0
1.908979013E1,1.228003580E0,-6.417503366E-1,-2.845734608E-1,1.414502860E0
1.909979913E1,1.161087459E0,-6.173118988E-1,-8.820594978E-1,1.583422567E0
1.910980813E1,1.158667955E0,-6.917036846E-1,-1.096715462E0,1.738893390E0
1.911981713E1,1.093831542E0,-8.437687138E-1,-8.160146123E-1,1.604460325E0
1.912982613E1,9.616690466E-1,-1.044789556E0,-1.781225610E-1,1.431125507E0
1.913983513E1,8.500943048E-1,-1.259545215E0,4.075865990E-1,1.573289964E0
1.914984413E1,6.943553969E-1,-1.403620317E0,6.967559713E-1,1.713986083E0
1.915985313E1,4.368600263E-1,-1.476720160E0,7.550334156E-1,1.715116490E0
1.916986213E1,1.415780844E-1,-1.520087789E0,5.981385863E-1,1.639658809E0
1.917987113E1,-1.425880813E-1,-1.506112944E0,1.940866292E-1,1.525246597E0
1.918988013E1,-3.207203267E-1,-1.453364919E0,-2.437721747E-1,1.508163118E0
1.919988913E1,-3.195727741E-1,-1.330542985E0,-6.870583642E-1,1.531182742E0
1.920989813E1,-2.476666396E-1,-1.220169480E0,-1.115928828E0,1.671959771E0
1.921990713E1,-1.710250644E-1,-1.140818379E0,-1.501811732E0,1.893714504E0
1.922991613E1,-9.226617593E-2,-1.037438729E0,-1.846157185E0,2.119690665E0
1.923992513E1,-1.012354027E-2,-9.332708743E-1,-2.199969281E0,2.389761881E0
1.924993367E1,5.604738928E-2,-8.017488679E-1,-2.538035994E0,2.662248911E0
1.925994267E1,8.917588592E-2,-6.047102720E-1,-2.879294702E0,2.943461370E0
1.926995167E1,1.007365622E-2,-3.756982237E-1,-3.168587451E0,3.190798814E0
1.927996067E1,1.046286151E-2,-2.030922183E-1,-3.411834546E0,3.417889830E0
1.928996967E1,-4.525481790E-2,-4.464933872E-3,-3.542515723E0,3.542807584E0
1.929997867E1,-1.290413252E-1,1.870667544E-1,-3.590791504E0,3.597975717E0
1.930998767E1,-6.417918518E-2,3.043996149E-1,-3.487835485E0,3.501681663E0
1.931999667E1,8.027715459E-2,3.609416056E-1,-3.210633025E0,3.231855146E0
1.933000467E1,1.447277237E-1,3.518936241E-1,-2.668447614E0,2.695438352E0
1.934001367E1,2.754845488E-1,4.171263313E-1,-1.991204971E0,2.052993753E0
1.935002267E1,3.274679770E-1,5.189289871E-1,-1.398201410E0,1.526921659E0
1.936003167E1,2.827025711E-1,5.908810222E-1,-9.702688390E-1,1.170676192E0
1.937004067E1,1.600359170E-1,6.471438083E-1,-7.226579672E-1,9.831790991E-1
1.938004967E1,1.290657007E-1,6.361416873E-1,-4.525060791E-1,7.912622530E-1
1.939005867E1,1.438805718E-1,6.059338018E-1,-7.413216949E-2,6.271785788E-1
1.940006767E1,5.424509469E-2,5.166687459E-1,3.387753958E-1,6.202079426E-1
1.941007667E1,5.017587114E-2,4.660470611E-1,7.219902152E-1,8.608062221E-1
1.942008567E1,4.712731563E-2,4.927916408E-1,1.110244165E0,1.215609597E0
1.943009467E1,4.668577775E-2,5.310417867E-1,1.414540869E0,1.511658298E0
1.944010367E1,-3.277770024E-2,5.612771541E-1,1.576568969E0,1.673820819E0
1.945011267E1,-2.258332460E-1,5.839661050E-1,1.576456702E0,1.696240785E0
1.946012167E1,-4.189807758E-1,5.822043389E-1,1.456177722E0,1.623256092E0
1.947013067E1,-5.944526843E-1,5.579986203E-1,1.498596933E0,1.706027321E0
1.948013967E1,-6.541071843E-1,5.582269540E-1,1.686743960E0,1.893298373E0
1.949014867E1,-4.971376569E-1,6.445856515E-1,1.952133291E0,2.115055767E0
1.950015767E1,-2.261368627E-1,8.656691676E-1,2.064491048E0,2.250032061E0
1.951016667E1,-7.200579297E-2,1.150752798E0,1.812623404E0,2.148259863E0
1.952017567E1,-6.733518329E-2,1.334691292E0,1.195262096E0,1.792926755E0
1.953018467E1,-4.412785845E-1,1.444048843E0,5.173633951E-1,1.596141827E0
1.954019367E1,-9.594352640E-1,1.528301373E0,4.157428801E-2,1.804979095E0
1.955020267E1,-1.638292031E0,1.507668303E0,-2.248915154E-1,2.237775835E0
1.956021167E1,-2.353931293E0,1.149464072E0,1.271529669E-1,2.622675745E0
1.957022067E1,-2.568580095E0,5.632809949E-1,1.090532032E0,2.846778757E0
1.958022967E1,-2.019422757E0,-2.423875540E-2,2.126142336E0,2.932428519E0
1.959023867E1,-1.286702316E0,-4.574425909E-1,3.097698732E0,3.385349909E0
1.960024667E1,-6.764922993E-1,-8.312384230E-1,3.849749483E0,3.996144420E0
1.961025567E1,-1.969102496E-1,-1.175334493E0,4.174845902E0,4.341603750E0
1.962026467E1,1.915070203E-1,-1.351121383E0,3.867244352E0,4.100949013E0
1.963027367E1,1.231589531E-1,-1.372114349E0,2.962808145E0,3.267429880E0
1.964028267E1,-4.756055776E-1,-1.255431407E0,1.931306094E0,2.352073960E0
1.965029167E1,-1.176547498E0,-1.094951357E0,1.139904166E0,1.970422289E0
1.966030067E1,-1.649527602E0,-1.025170393E0,6.048757482E-1,2.034155922E0
1.967030967E1,-1.947888798E0,-9.710108507E-1,2.548678511E-1,2.191367258E0
1.968031867E1,-1.991830185E0,-9.628320578E-1,2.250593305E-1,2.223754653E0
1.969032767E1,-1.786777980E0,-1.055650174E0,4.367174274E-1,2.120776969E0
1.970033667E1,-1.403771760E0,-1.187961847E0,7.219253111E-1,1.975602353E0
1.971034567E1,-1.060438386E0,-1.318463222E0,6.902930439E-1,1.827396871E0
1.972035467E1,-9.482538528E-1,-1.334584580E0,2.897102398E-1,1.662598386E0
1.973036367E1,-1.111385542E0,-1.274305634E0,-1.947602284E-1,1.702047067E0
1.974037267E1,-1.223205282E0,-1.211315042E0,-5.734329307E-1,1.814480812E0
1.975038167E1,-1.035759847E0,-1.139254541E0,-9.478523684E-1,1.808071758E0
1.976039067E1,-7.227044526E-1,-1.055257241E0,-1.479321586E0,1.955572021E0
1.977039967E1,-4.672569231E-1,-9.844790348E-1,-2.143716143E0,2.404796645E0
1.978040867E1,-3.160212119E-1,-9.069639587E-1,-2.808110699E0,2.967817165E0
1.979041767E1,-2.033766306E-1,-7.796531171E-1,-3.304275599E0,3.401096627E0
1.980042667E1,-1.841675770E-1,-6.570405132E-1,-3.651897832E0,3.715101305E0
1.981043567E1,-2.594247325E-1,-5.628483009E-1,-3.815750263E0,3.865753415E0
1.982044467E1,-3.386350991E-1,-4.824017233E-1,-3.726681966E0,3.773001938E0
1.983045367E1,-4.525467903E-1,-4.346466359E-1,-3.413505095E0,3.470696375E0
1.984046267E1,-4.407223316E-1,-3.928653565E-1,-3.043646486E0,3.100381153E0
1.985047167E1,-3.073457345E-1,-2.980246881E-1,-2.809149165E0,2.841583915E0
1.986048067E1,-1.877750715E-1,-2.031381190E-1,-2.716566106E0,2.730614579E0
1.987048867E1,-1.210940911E-1,-9.576482087E-2,-2.679473709E0,2.683917666E0
1.988049767E1,-1.631116803E-1,4.294341356E-2,-2.502072694E0,2.507751448E0
1.989050667E1,-1.943946678E-1,1.224000576E-1,-2.228916507E0,2.240723065E0
1.990051567E1,-1.553812592E-1,1.891103563E-1,-1.919828594E0,1.935367638E0
1.991052467E1,-9.271210835E-2,2.121782067E-1,-1.660612754E0,1.676678217E0
1.992053367E1,-1.296300119E-1,2.525096691E-1,-1.374107957E0,1.403117155E0
1.993054267E1,-2.206099465E-1,3.818530029E-1,-1.054489794E0,1.142991335E0
1.994055167E1,-4.050132394E-1,4.112256137E-1,-6.990936881E-1,9.065727848E-1
1.995056067E1,-6.568581531E-1,5.302363327E-1,-2.946324259E-1,8.941037234E-1
1.996056967E1,-8.371212336E-1,6.764754885E-1,6.196294427E-3,1.076303600E0
1.997057867E1,-9.040126497E-1,8.318424404E-1,1.454015422E-1,1.237070057E0
1.998058767E1,-8.637741581E-1,9.471694136E-1,1.057889950E-1,1.286245313E0
1.999059667E1,-7.572204935E-1,1.050282138E0,-6.870478392E-2,1.296609345E0
2.000060567E1,-5.903016362E-1,1.155310118E0,-2.733953387E-1,1.325874240E0
2.001061467E1,-5.518603229E-1,1.194284149E0,-4.305111927E-1,1.384270325E0
2.002062367E1,-6.790500907E-1,1.193762870E0,-3.407435685E-1,1.415021199E0
2.003063267E1,-8.783541173E-1,1.130012432E0,4.707827210E-2,1.432009223E0
2.004064167E1,-1.088539374E0,9.293298510E-1,7.333034080E-1,1.608199561E0
2.005065067E1,-1.088856804E0,7.072663414E-1,1.663929879E0,2.110568042E0
2.006065967E1,-8.952131749E-1,6.365714577E-1,2.553075033E0,2.779356395E0
2.007066867E1,-5.509641275E-1,7.495417106E-1,3.107471184E0,3.243724927E0
2.008067767E1,-1.184839306E-1,1.018838443E0,3.103720779E0,3.268815212E0
2.009068667E1,1.636004893E-1,1.387355702E0,2.520169242E0,2.881453448E0
2.010069567E1,9.912604711E-2,1.727544954E0,1.831083648E0,2.519346119E0
2.011070467E1,-4.388819935E-1,1.751585781E0,1.473695980E0,2.330761677E0
2.012071367E1,-1.085040911E0,1.381496207E0,1.711082996E0,2.452274570E0
2.013072167E1,-1.761691670E0,8.861762300E-1,2.800663685E0,3.425285817E0
2.014073067E1,-1.926282751E0,2.396677217E-1,4.090674648E0,4.527872009E0
2.015073967E1,-1.606486248E0,-2.384149557E-1,4.856787953E0,5.121135516E0
2.016074867E1,-1.246401844E0,-5.742962721E-1,5.212260658E0,5.389897488E0
2.017075767E1,-7.180217099E-1,-8.376642206E-1,4.833665723E0,4.957979512E0
2.018076667E1,2.253052972E-1,-9.213171190E-1,3.523797031E0,3.649209946E0
2.019077567E1,7.847112510E-1,-7.787391973E-1,1.749610299E0,2.069623803E0
2.020078467E1,6.863390104E-1,-6.690889934E-1,2.417203867E-1,9.885191266E-1
2.021079367E1,6.897739573E-1,-6.012025273E-1,-9.291406935E-1,1.304045635E0
2.022080267E1,5.721727096E-1,-5.816909534E-1,-1.670880464E0,1.859458927E0
2.023081167E1,3.915754242E-1,-6.617571697E-1,-1.980129760E0,2.124186369E0
2.024082067E1,2.211208653E-1,-8.306323591E-1,-1.718045860E0,1.921074212E0
2.025082992E1,7.302829283E-2,-1.076953335E0,-9.750699878E-1,1.454621290E0
2.026083892E1,-2.610027589E-2,-1.391539092E0,-2.421641904E-1,1.412694505E0
2.027084792E1,-2.047669705E-1,-1.648114623E0,2.871760565E-1,1.685432113E0
2.028085692E1,-2.963946488E-1,-1.805859052E0,6.359934604E-1,1.937385967E0
2.029086592E1,-3.325559317E-1,-1.904720851E0,8.278435296E-1,2.103302136E0
2.030087492E1,-3.444204074E-1,-1.939403611E0,8.767654288E-1,2.156068041E0
2.031088392E1,-2.793861035E-1,-1.861269314E0,6.711445820E-1,1.998202969E0
2.032089292E1,-2.408935905E-1,-1.745347095E0,2.643976432E-1,1.781620699E0
2.033090192E1,-2.323077034E-1,-1.631030520E0,-3.160700727E-1,1.677536205E0
2.034091092E1,-1.476370058E-1,-1.510580801E0,-8.828658289E-1,1.755876737E0
2.035091992E1,-5.631789610E-2,-1.386981480E0,-1.337781546E0,1.927835261E0
2.036092892E1,-4.801982000E-2,-1.297914644E0,-1.810447655E0,2.228140264E0
2.037093792E1,-2.234511634E-2,-1.119020543E0,-2.245173520E0,2.508686991E0
2.038094692E1,8.535191651E-2,-8.776506972E-1,-2.765111445E0,2.902308908E0
2.039095592E1,9.278787548E-2,-6.457255661E-1,-3.278551943E0,3.342824246E0
2.040096392E1,3.859114822E-2,-4.362481883E-1,-3.685552066E0,3.711481616E0
2.041097292E1,-8.671753373E-2,-2.507400092E-1,-3.940354428E0,3.949276327E0
2.042098192E1,-2.229717648E-1,-9.792156637E-2,-3.925746329E0,3.933292423E0
2.043099092E1,-3.747902242E-1,6.000178814E-2,-3.643445681E0,3.663163163E0
2.044099992E1,-5.591256711E-1,1.627201179E-1,-3.115401177E0,3.169357009E0
2.045100892E1,-6.508962590E-1,2.477172911E-1,-2.455201414E0,2.552066570E0
2.046101792E1,-5.861218272E-1,3.413853005E-1,-1.857190297E0,1.977179435E0
2.047102692E1,-4.524924478E-1,4.403511795E-1,-1.499138385E0,1.626675897E0
2.048103592E1,-3.288642556E-1,5.672623640E-1,-1.315683163E0,1.470020569E0
2.049104492E1,-2.629237429E-1,6.164193213E-1,-1.095475268E0,1.284199259E0
2.050105392E1,-1.955865131E-1,6.418450615E-1,-7.070067251E-1,9.747192808E-1
2.051106292E1,-9.033410970E-2,6.760819709E-1,-2.545257890E-1,7.280319087E-1
2.052107192E1,-2.527539365E-2,7.008721188E-1,1.093943882E-1,7.098082167E-1
2.053108092E1,-6.891579531E-2,7.035551137E-1,4.036905992E-1,8.140671254E-1
2.054108992E1,-1.560973787E-1,7.446741959E-1,6.704674745E-1,1.014116701E0
2.055109892E1,-4.268782080E-1,7.499612483E-1,9.183496571E-1,1.260171802E0
2.056110792E1,-7.268527597E-1,7.240314782E-1,1.162603058E0,1.550542610E0
2.057111692E1,-1.125874503E0,7.068450496E-1,1.478576651E0,1.988318947E0
2.058112592E1,-1.321513714E0,6.967261505E-1,1.782854059E0,2.326025456E0
2.059113492E1,-1.310829682E0,8.102945736E-1,2.093783845E0,2.599765862E0
2.060114392E1,-1.171054404E0,9.377255756E-1,2.232476876E0,2.689730595E0
2.061115292E1,-7.743722773E-1,1.136043835E0,2.022074177E0,2.445205921E0
2.062116192E1,-2.937492405E-1,1.440625006E0,1.512973482E0,2.109686655E0
2.063117092E1,-1.339849267E-2,1.703388060E0,8.001645648E-1,1.882013213E0
2.064117992E1,-2.644797966E-1,1.737252794E0,1.229599285E-1,1.761566342E0
2.065118892E1,-8.783348946E-1,1.624915502E0,-5.185030174E-1,1.918506699E0
2.066119792E1,-1.588901185E0,1.468336715E0,-9.325051814E-1,2.355883189E0
2.067120592E1,-2.426876770E0,1.055310743E0,-8.475100547E-1,2.778791989E0
2.068121492E1,-3.122693532E0,3.455812624E-1,-1.292100173E-1,3.144413544E0
2.069122392E1,-3.305616073E0,-3.226253861E-1,1.076057249E0,3.491286864E0
2.070123292E1,-3.031628996E0,-8.123791060E-1,2.446387321E0,3.979390042E0
2.071124192E1,-2.500476697E0,-1.160833105E0,3.636378152E0,4.563240436E0
2.072125092E1,-1.746654824E0,-1.452131157E0,4.374496157E0,4.929067315E0
2.073125992E1,-7.535158438E-1,-1.413957025E0,4.348995865E0,4.634741161E0
2.074126892E1,-4.622340918E-2,-1.357822585E0,3.557154812E0,3.807777453E0
2.075127792E1,-1.539117991E-1,-1.128464674E0,2.404745790E0,2.660812597E0
2.076128692E1,-7.058366972E-1,-9.326294348E-1,1.328625975E0,1.770098892E0
2.077129592E1,-1.280840482E0,-7.434386793E-1,4.877677131E-1,1.559221201E0
2.078130492E1,-1.909330211E0,-4.953161761E-1,-8.374966979E-2,1.974308480E0
2.079131392E1,-2.448994887E0,-4.535653022E-1,-1.602961546E-1,2.495794922E0
2.080132292E1,-2.756516622E0,-6.629464933E-1,2.801845407E-1,2.848927047E0
2.081133192E1,-2.624773591E0,-8.392754209E-1,8.760000283E-1,2.891573220E0
2.082134092E1,-2.147844716E0,-9.355416405E-1,1.217496718E0,2.640222215E0
2.083134992E1,-1.719741260E0,-1.054357647E0,1.276841864E0,2.387363650E0
2.084135892E1,-1.304363539E0,-1.117219309E0,1.115058762E0,2.047657019E0
2.085136792E1,-9.264308015E-1,-1.056350086E0,7.952891564E-1,1.614507472E0
2.086137692E1,-7.660315897E-1,-9.826675674E-1,3.832054639E-1,1.303566788E0
2.087138592E1,-6.493141486E-1,-9.457704672E-1,2.483897209E-3,1.147212626E0
2.088139492E1,-4.365504163E-1,-8.642807463E-1,-4.135437423E-1,1.052889311E0
2.089140392E1,-1.836063722E-1,-7.482205322E-1,-8.604797637E-1,1.154976488E0
2.090141292E1,6.453250319E-2,-6.095181450E-1,-1.399480780E0,1.527816503E0
2.091142192E1,2.211746597E-1,-5.344287863E-1,-1.932396015E0,2.017098589E0
2.092143092E1,2.686212333E-1,-4.390779483E-1,-2.342878155E0,2.398754856E0
2.093143992E1,2.181588120E-1,-3.568026540E-1,-2.729756840E0,2.761607106E0
2.094144792E1,6.433830254E-2,-2.779386252E-1,-3.055336239E0,3.068626538E0
2.095145692E1,-4.753932506E-2,-1.860145479E-1,-3.170800037E0,3.176607353E0
2.096146592E1,-2.206487757E-1,-1.608683047E-1,-3.135376436E0,3.147244809E0
2.097147492E1,-3.947930373E-1,-1.844855011E-1,-3.042091126E0,3.073144133E0
2.098148392E1,-3.681150428E-1,-1.393783253E-1,-2.834101573E0,2.861305074E0
2.099149292E1,-3.518587600E-1,-1.035378170E-1,-2.627033540E0,2.652513881E0
2.100150192E1,-3.135184939E-1,-7.413889378E-2,-2.458735471E0,2.479752112E0
2.101151092E1,-2.806969761E-1,-5.368036330E-3,-2.208342494E0,2.226116838E0
2.102151992E1,-3.193078952E-1,6.389661849E-2,-1.785552549E0,1.815003641E0
2.103152892E1,-3.635798327E-1,1.001958409E-1,-1.440483795E0,1.489034273E0
2.104153792E1,-4.294156072E-1,1.469858453E-1,-1.127644894E0,1.215559793E0
2.105154692E1,-5.943069424E-1,1.716517398E-1,-7.639287847E-1,9.829813069E-1
2.106155592E1,-8.212873390E-1,3.137472662E-1,-3.990496641E-1,9.655003235E-1
2.107156492E1,-1.014950703E0,5.125397345E-1,-1.446168458E-1,1.146183206E0
2.108157392E1,-1.138472476E0,6.644477659E-1,7.734696865E-3,1.318207206E0
2.109158292E1,-1.227356293E0,8.581677747E-1,2.763803422E-2,1.497871577E0
2.110159192E1,-1.243938558E0,1.031384814E0,5.578185260E-2,1.616864059E0
2.111160092E1,-1.166616294E0,1.156453541E0,8.992432952E-2,1.645133659E0
2.112160992E1,-1.176116046E0,1.212289773E0,1.172618169E-1,1.693117179E0
2.113161892E1,-1.116795093E0,1.187087104E0,9.321397305E-2,1.632512149E0
2.114162792E1,-1.093201724E0,1.185906259E0,1.511856079E-2,1.612976204E0
2.115163692E1,-1.116946097E0,1.107686885E0,-9.091250896E-3,1.573092963E0
2.116164592E1,-1.184917641E0,1.002356020E0,1.196223378E-1,1.556617136E0
2.117165492E1,-1.202688206E0,9.912609279E-1,3.509586543E-1,1.597569756E0
2.118166392E1,-1.219983978E0,9.906288439E-1,6.907467878E-1,1.716635528E0
2.119167292E1,-1.138444555E0,1.032486430E0,9.923052406E-1,1.829413546E0
2.120168192E1,-7.669056022E-1,1.106221865E0,1.069140578E0,1.718991737E0
2.121169092E1,-3.891107862E-1,1.221947326E0,9.458549595E-1,1.593488022E0
2.122169892E1,-3.948311539E-1,1.245958625E0,7.747402865E-1,1.519383772E0
2.123170792E1,-9.072207246E-1,1.191989994E0,8.335708773E-1,1.714272439E0
2.124171692E1,-1.643329992E0,9.637190804E-1,1.396410407E0,2.362043597E0
2.125172592E1,-1.960830001E0,4.922215372E-1,2.207456056E0,2.993325671E0
2.126173492E1,-1.849776612E0,-1.195755601E-4,2.959160652E0,3.489742869E0
