"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.750951733E1,-8.101431307E0,1.847802592E0,-2.491655880E0,8.675016580E0
3.751951733E1,-8.078848191E0,1.318624898E0,-2.520147023E0,8.564911017E0
3.752951833E1,-7.989602723E0,2.813703561E-1,-2.746628981E0,8.453217832E0
3.753951833E1,-8.006138649E0,-1.198182780E0,-2.955758157E0,8.618027867E0
3.754951833E1,-7.969856676E0,-2.800629771E0,-2.913741819E0,8.935996527E0
3.755951933E1,-7.308212650E0,-4.131667723E0,-2.001645175E0,8.630598688E0
3.756951933E1,-5.574870474E0,-4.349754834E0,-3.495525451E-1,7.079670536E0
3.757952033E1,-3.896590358E0,-2.988315454E0,1.110031619E0,5.034442955E0
3.758952033E1,-3.071077821E0,-1.466139039E0,1.855706712E0,3.876174669E0
3.759952133E1,-2.614414956E0,-3.654983407E-1,1.815586042E0,3.203920610E0
3.760952133E1,-2.398498625E0,3.571333140E-1,1.406866398E0,2.803500119E0
3.761952233E1,-2.209732669E0,7.808213907E-1,9.498177637E-1,2.528785143E0
3.762952233E1,-1.937650615E0,1.012872822E0,6.929745770E-1,2.293603066E0
3.763952233E1,-1.478911697E0,9.364625770E-1,5.843485129E-1,1.845428175E0
3.764952333E1,-7.360615396E-1,6.012013578E-1,2.502812952E-1,9.827870520E-1
3.765952333E1,2.218109098E-1,1.636612272E-1,-5.547101462E-1,6.194258820E-1
3.766952433E1,1.095673781E0,-4.132969898E-1,-3.651562786E-1,1.226643609E0
3.767952433E1,1.794188302E0,-8.355969375E-1,5.416883969E-1,2.052013700E0
3.768952533E1,2.185642141E0,-7.874784458E-1,7.906926602E-1,2.454047423E0
3.769952533E1,1.951249192E0,-2.516021812E-1,8.099701993E-1,2.127611053E0
3.770952633E1,1.192564483E0,4.180677330E-1,6.552378166E-1,1.423491226E0
3.771952633E1,4.753072965E-1,8.657206231E-1,4.084822462E-1,1.068759547E0
3.772952733E1,-5.318510413E-2,1.150932015E0,2.021271354E-1,1.169755760E0
3.773952733E1,-3.624820545E-1,1.152675655E0,1.368423879E-2,1.208404594E0
3.774952833E1,-4.968920007E-1,9.023148376E-1,-1.054692985E-1,1.035469700E0
3.775952833E1,-5.200124761E-1,5.378765970E-1,-1.829617167E-1,7.701942604E-1
3.776952833E1,-4.915406290E-1,2.641397810E-1,-2.668811019E-1,6.185527757E-1
3.777952933E1,-4.701006433E-1,1.442537338E-1,-2.609507096E-1,5.566857528E-1
3.778952933E1,-4.375734597E-1,1.301239371E-2,-2.301205342E-1,4.945657846E-1
3.779953033E1,-4.316414595E-1,-1.266237938E-1,-2.638361643E-1,5.214954039E-1
3.780953033E1,-3.719644842E-1,-2.489598244E-1,-3.526619482E-1,5.698324503E-1
3.781953133E1,-3.062420726E-1,-2.974718338E-1,-4.100547087E-1,5.919616230E-1
3.782953133E1,-2.709257671E-1,-1.944514954E-1,-4.238459516E-1,5.393121045E-1
3.783953233E1,-3.063417676E-1,4.923297107E-2,-4.498495428E-1,5.464739474E-1
3.784953233E1,-3.051808029E-1,1.873640853E-1,-4.885525556E-1,6.057427032E-1
3.785953333E1,-1.865714952E-1,1.612726396E-1,-5.010806537E-1,5.584797298E-1
3.786953333E1,1.143148202E-1,6.159340024E-2,-4.390675695E-1,4.578667444E-1
3.787953333E1,4.922712386E-1,9.086514652E-2,-3.385280585E-1,6.043084424E-1
3.788953433E1,8.626318315E-1,3.983743107E-1,-2.408522214E-1,9.802273005E-1
3.789953433E1,1.276339588E0,7.820417047E-1,-1.839972585E-1,1.508140233E0
3.790953533E1,1.709978749E0,1.113257820E0,-1.704422432E-1,2.047540196E0
3.791953533E1,2.197093182E0,1.379323089E0,-1.189355823E-1,2.596901289E0
3.792953633E1,2.746078173E0,1.546111992E0,-7.232888818E-2,3.152243501E0
3.793953633E1,3.314482498E0,1.596712042E0,-1.084671660E-1,3.680631563E0
3.794953733E1,3.856952083E0,1.616453996E0,-2.027089334E-1,4.186895485E0
3.795953733E1,4.291505456E0,1.667249343E0,-2.289670247E-1,4.609681697E0
3.796953833E1,4.567062510E0,1.752072562E0,-2.527482355E-1,4.898132287E0
3.797953833E1,4.654154156E0,1.769724721E0,-4.643877675E-1,5.000873173E0
3.798953933E1,4.356249044E0,1.594459110E0,-9.179567242E-1,4.728831793E0
3.799953933E1,3.865685777E0,1.289419810E0,-1.340840516E0,4.289986394E0
3.800953933E1,3.562439525E0,7.751852596E-1,-1.479162835E0,3.934439000E0
3.801954033E1,3.480619437E0,6.991106451E-2,-1.421304636E0,3.760280054E0
3.802954033E1,3.436811220E0,-6.483521354E-1,-1.312168987E0,3.735481134E0
3.803954133E1,3.299894280E0,-1.195884240E0,-1.276432559E0,3.734798716E0
3.804954133E1,2.999980064E0,-1.488537383E0,-1.333609703E0,3.604738377E0
3.805954233E1,2.636848676E0,-1.628931370E0,-1.475291685E0,3.432619103E0
3.806954233E1,2.381558071E0,-1.782685660E0,-1.600089394E0,3.377879968E0
3.807954333E1,2.324914632E0,-1.944028466E0,-1.616881720E0,3.434935402E0
3.808954333E1,2.431466103E0,-1.801285653E0,-1.489674082E0,3.372800955E0
3.809954433E1,2.777474213E0,-1.306108348E0,-1.483087193E0,3.408787122E0
3.810954433E1,3.349020539E0,-9.647835660E-1,-1.658232060E0,3.859595765E0
3.811954533E1,4.058332237E0,-1.066306432E0,-2.162571659E0,4.720570530E0
3.812954533E1,4.843952730E0,-1.341393371E0,-3.547309855E0,6.151960779E0
3.813954533E1,5.539440440E0,-1.147060574E0,-6.767710653E0,8.820604051E0
3.814954633E1,5.768060725E0,-4.698588610E-1,-1.078704869E1,1.224139335E1
3.815954633E1,4.910796930E0,7.215990365E-2,-1.055488499E1,1.164159485E1
3.816954733E1,3.173091854E0,6.400420725E-2,-5.830090912E0,6.637964183E0
3.817954733E1,1.535349315E0,-7.344892234E-1,-3.167033846E0,3.595396406E0
3.818954833E1,2.833768281E-1,-1.859496439E0,-2.159952106E0,2.864161751E0
3.819954833E1,-7.647611359E-1,-3.115712834E0,-1.449094844E0,3.520284353E0
3.820954933E1,-1.613923321E0,-4.814743549E0,-1.473472617E0,5.287497090E0
3.821954933E1,-2.464030709E0,-6.747900871E0,-1.957253260E0,7.445566051E0
3.822955033E1,-3.606735400E0,-8.349396520E0,-2.455885538E0,9.420845836E0
3.823955033E1,-4.808290269E0,-8.857655801E0,-2.600892393E0,1.040876375E1
3.824955133E1,-5.972343144E0,-8.227704853E0,-2.557973245E0,1.048366524E1
3.825955133E1,-6.907556756E0,-6.604309627E0,-2.326094892E0,9.835749256E0
3.826955133E1,-7.607995303E0,-4.579704190E0,-1.822961866E0,9.065234303E0
3.827955233E1,-7.751583039E0,-2.745933162E0,-9.549742770E-1,8.278838349E0
3.828955233E1,-7.036610067E0,-1.566524037E0,2.573361436E-2,7.208920933E0
3.829955333E1,-5.751932350E0,-1.073045349E0,8.648604977E-1,5.914738858E0
3.830955333E1,-4.710015823E0,-9.725457448E-1,1.484065433E0,5.033144592E0
3.831955433E1,-4.011660054E0,-1.144027038E0,1.951409991E0,4.605454940E0
3.832955433E1,-3.504144539E0,-1.300200321E0,2.122859709E0,4.298381460E0
3.833955533E1,-3.102571217E0,-1.214637430E0,2.003801043E0,3.887995738E0
3.834955533E1,-2.809511107E0,-8.164864826E-1,1.671985588E0,3.369798012E0
3.835955633E1,-2.649086899E0,-2.252435178E-1,1.187363604E0,2.911739749E0
3.836955633E1,-2.237587343E0,4.665089911E-1,8.828547192E-1,2.450277578E0
3.837955733E1,-1.418260283E0,1.139748046E0,7.264802921E-1,1.959148145E0
3.838955733E1,-4.515845579E-1,1.717613166E0,5.629278962E-1,1.863065060E0
3.839955733E1,4.872654372E-1,2.112588490E0,2.874584770E-1,2.187027689E0
3.840955833E1,1.081103981E0,2.360414540E0,8.181650721E-2,2.597505834E0
3.841955833E1,1.277747013E0,2.517927420E0,4.661646267E-1,2.861801072E0
3.842955883E1,9.098793805E-1,2.723216729E0,1.180093322E0,3.104256769E0
3.843955883E1,-5.043738055E-1,2.741315031E0,1.355500363E0,3.099448704E0
3.844955983E1,-2.333338423E0,2.325093849E0,6.687273431E-1,3.361208988E0
3.845955983E1,-3.516248276E0,1.817944370E0,1.190773773E-1,3.960189780E0
3.846956083E1,-4.146488076E0,1.533774952E0,1.943965773E-2,4.421109235E0
3.847956083E1,-4.450225786E0,1.461678198E0,-1.427884215E-1,4.686299311E0
3.848956183E1,-4.480260594E0,1.671917760E0,-2.740946656E-1,4.789903117E0
3.849956183E1,-4.432628006E0,1.951700013E0,-6.194538435E-2,4.843672285E0
3.850956283E1,-4.536424270E0,2.106501539E0,3.196672797E-1,5.011854054E0
3.851956283E1,-4.730593345E0,2.158448787E0,6.366495180E-1,5.238581599E0
3.852956283E1,-4.797262128E0,2.169693568E0,1.026213829E0,5.364178308E0
3.853956383E1,-4.859349033E0,2.261825221E0,1.492370818E0,5.563838335E0
3.854956383E1,-4.883003944E0,2.393533169E0,1.785319830E0,5.723643546E0
3.855956483E1,-4.774664394E0,2.591553220E0,1.886408833E0,5.750835283E0
3.856956483E1,-4.484528477E0,2.770500823E0,1.806443481E0,5.572244478E0
3.857956583E1,-3.882126685E0,2.770789091E0,1.556352221E0,5.017012261E0
3.858956583E1,-2.975485493E0,2.481757713E0,1.518973310E0,4.161720219E0
3.859956683E1,-8.646991146E-1,1.521617421E0,1.242458482E0,2.146328776E0
3.860956683E1,1.846447792E0,2.355515742E-1,-7.221007276E-1,1.996567919E0
3.861956783E1,5.076409957E0,-1.135649732E0,-2.685239648E0,5.854071262E0
3.862956783E1,9.267377218E0,-2.922057729E0,-3.350724710E0,1.027862140E1
3.863956883E1,1.277926055E1,-5.092438930E0,-2.541685826E0,1.398937458E1
3.864956883E1,1.511518578E1,-6.117346491E0,-2.436422496E0,1.648717452E1
3.865956983E1,1.696383446E1,-5.084182661E0,-5.064210911E0,1.841919719E1
3.866956983E1,1.756033466E1,-1.552852077E0,-5.809892290E0,1.856156112E1
3.867956983E1,1.538718188E1,3.153262483E0,-1.284247363E0,1.575936933E1
3.868957083E1,1.107021297E1,6.208378283E0,3.197499009E0,1.308883402E1
3.869957083E1,5.612630038E0,5.608480854E0,2.935056090E0,8.459977996E0
3.870957183E1,2.389553554E0,3.412231572E0,2.367339397E0,4.791407550E0
3.871957183E1,3.804607809E-1,1.447419178E0,1.563796896E0,2.164540000E0
3.872957283E1,-9.580773944E-1,-2.122580212E-1,7.648888975E-1,1.244194835E0
3.873957283E1,-1.596427283E0,-1.419713316E0,5.301448238E-1,2.201185931E0
3.874957383E1,-1.825810629E0,-2.875668259E0,3.448002937E-1,3.423731828E0
3.875957383E1,-1.913555701E0,-4.661530711E0,-3.197433301E-1,5.049138520E0
3.876957483E1,-2.036434354E0,-6.529636590E0,-1.654798867E0,7.037156966E0
3.877957483E1,-2.069752373E0,-7.985731282E0,-2.511644586E0,8.623464357E0
3.878957583E1,-1.905996421E0,-7.872113450E0,-1.181888344E0,8.185343767E0
3.879957583E1,-1.989073661E0,-5.937606590E0,-9.664398629E-2,6.262661264E0
3.880957583E1,-2.456966688E0,-3.054437522E0,-4.235249394E-1,3.942796883E0
3.881957683E1,-3.166172551E0,-5.416819650E-1,-1.194613567E0,3.427122634E0
3.882957683E1,-3.995366203E0,1.129607804E0,-1.955705355E0,4.589525936E0
3.883957783E1,-4.877107612E0,2.223436496E0,-1.943830245E0,5.701607189E0
3.884957783E1,-5.761510674E0,2.988296742E0,-1.583237718E0,6.680685918E0
3.885957883E1,-6.118114815E0,3.315361335E0,-1.351583167E0,7.088704164E0
3.886957883E1,-6.187686156E0,3.215690281E0,-1.161275813E0,7.069419033E0
3.887957983E1,-6.047713169E0,2.302918868E0,-1.016498826E0,6.550690021E0
3.888957983E1,-5.447780657E0,3.264132124E-1,-7.132106209E-1,5.503955765E0
3.889958083E1,-4.685105223E0,-2.098387942E0,9.232651189E-2,5.134390625E0
3.890958083E1,-3.617156307E0,-4.045085077E0,1.189242826E0,5.555252608E0
3.891958183E1,-2.580458128E0,-4.490800785E0,2.527600468E0,5.763229995E0
3.892958183E1,-2.162885362E0,-3.339870524E0,3.171813945E0,5.088537305E0
3.893958283E1,-2.319317092E0,-1.371902388E0,2.663770427E0,3.789065956E0
3.894958283E1,-2.595422615E0,6.260087550E-2,1.478059757E0,2.987440052E0
3.895958283E1,-2.557808354E0,8.589992487E-1,3.496804529E-1,2.720760869E0
3.896958383E1,-2.367498149E0,1.206446065E0,-7.122774053E-1,2.750981406E0
3.897958383E1,-2.034164464E0,9.989950401E-1,-1.179598063E0,2.554851806E0
3.898958483E1,-1.671198845E0,4.448158211E-1,-7.657865182E-1,1.891347585E0
3.899958483E1,-1.428278902E0,1.967190456E-1,-2.703548596E-1,1.466891528E0
3.900958583E1,-1.145562225E0,1.766005307E-1,7.796034157E-2,1.161713550E0
3.901958583E1,-6.796198288E-1,-2.359585404E-2,3.066472115E-1,7.459707691E-1
3.902958683E1,-3.637669802E-2,-3.819904125E-1,4.991668600E-1,6.296090005E-1
3.903958683E1,4.623524979E-1,-5.458896214E-1,5.877544429E-1,9.258620827E-1
3.904958783E1,7.382779267E-1,-4.084438008E-1,6.071818169E-1,1.039495259E0
3.905958783E1,7.846799684E-1,-3.297829628E-4,6.807645674E-1,1.038827781E0
3.906958883E1,6.345079753E-1,5.868189615E-1,7.085397188E-1,1.117580153E0
3.907958883E1,3.374641576E-1,1.099751337E0,5.592193727E-1,1.279086145E0
3.908958983E1,1.136564237E-1,1.341053063E0,2.858083928E-1,1.375873372E0
3.909958983E1,3.888310701E-2,1.310893124E0,4.305948079E-2,1.312176359E0
3.910958983E1,1.230704409E-1,1.046503083E0,-3.717718184E-2,1.054370513E0
3.911959083E1,2.246590886E-1,7.369549942E-1,1.809654772E-2,7.706502803E-1
3.912959083E1,3.054181999E-1,4.267034858E-1,4.379506052E-2,5.265682757E-1
3.913959183E1,3.251636624E-1,2.660255080E-1,7.652192652E-2,4.270322980E-1
3.914959183E1,2.756424236E-1,2.670312291E-1,1.499699718E-1,4.120381238E-1
3.915959283E1,1.822796389E-1,4.011201632E-1,2.198712422E-1,4.924089918E-1
3.916959283E1,9.202055633E-2,5.469842201E-1,2.625011719E-1,6.136500510E-1
3.917959383E1,-2.646215916E-2,6.820835531E-1,2.525301343E-1,7.278115745E-1
3.918959383E1,-1.590552293E-1,7.522244132E-1,1.248379080E-1,7.789253090E-1
3.919959483E1,-1.979304425E-1,7.393734026E-1,-3.532288358E-2,7.662226795E-1
3.920959483E1,-6.713539124E-2,6.026865506E-1,-1.542852169E-1,6.257333036E-1
3.921959583E1,1.604088597E-1,3.946496344E-1,-2.263142891E-1,4.823872859E-1
3.922959583E1,4.501072589E-1,1.646037984E-1,-2.533798809E-1,5.421183625E-1
3.923959683E1,7.966129661E-1,-9.963012278E-2,-3.515983397E-1,8.764358342E-1
3.924959683E1,1.183223410E0,-1.924722129E-1,-4.147314580E-1,1.268489406E0
3.925959683E1,1.551627232E0,-7.507532537E-2,-5.237516244E-1,1.639359367E0
3.926959783E1,1.903693495E0,1.976019752E-1,-6.896346474E-1,2.034377401E0
3.927959783E1,2.258941959E0,5.534068018E-1,-8.802690804E-1,2.486755219E0
3.928959883E1,2.619602898E0,9.517384279E-1,-1.049902654E0,2.978325194E0
3.929959883E1,3.001723411E0,1.233561358E0,-1.065363277E0,3.415701388E0
3.930959983E1,3.424460438E0,1.363451407E0,-9.120345180E-1,3.797069396E0
3.931959983E1,3.845933298E0,1.338400181E0,-6.606372817E-1,4.125404173E0
3.932960083E1,4.227809397E0,1.224656634E0,-3.964625636E-1,4.419427421E0
3.933960083E1,4.511075420E0,1.116790708E0,-1.195925170E-1,4.648798264E0
3.934960183E1,4.633357657E0,1.068452945E0,5.041644752E-2,4.755222044E0
3.935960183E1,4.685989614E0,1.037417094E0,-4.515395343E-2,4.799663714E0
3.936960283E1,4.645517234E0,8.171062875E-1,-3.797029817E-1,4.732089117E0
3.937960283E1,4.519742163E0,3.683944666E-1,-5.695334226E-1,4.570355788E0
3.938960383E1,4.310003707E0,-8.906712770E-2,-3.811829120E-1,4.327743676E0
3.939960383E1,3.992702504E0,-3.714315104E-1,-1.611352301E-1,4.013178193E0
3.940960483E1,3.754293687E0,-6.230734527E-1,-3.483010948E-2,3.805805402E0
3.941960483E1,3.771316686E0,-9.857224452E-1,4.996343449E-2,3.898329723E0
3.942960537E1,3.994131563E0,-1.501876636E0,1.757209633E-1,4.270784264E0
3.943960638E1,4.278447746E0,-1.965673104E0,3.681640863E-1,4.722767268E0
3.944960638E1,4.452303594E0,-1.885790783E0,5.737755775E-1,4.869130578E0
3.945960737E1,4.450821325E0,-1.100141931E0,6.928880382E-1,4.636832601E0
3.946960738E1,4.570514122E0,-3.285936391E-1,7.823680524E-1,4.648620536E0
3.947960837E1,4.849074014E0,5.597071767E-2,8.710994768E-1,4.927013884E0
3.948960837E1,5.088465747E0,2.659635276E-1,9.035515237E-1,5.174903440E0
3.949960937E1,5.124209776E0,5.137585866E-1,7.730328995E-1,5.207595758E0
3.950960937E1,4.920175864E0,7.823931223E-1,6.995608807E-3,4.981999444E0
3.951961037E1,4.457272850E0,1.251791223E0,-2.679835652E0,5.349372080E0
3.952961037E1,3.850885305E0,1.484622672E0,-6.969106302E0,8.099497809E0
3.953961137E1,2.783411183E0,7.328800696E-1,-1.211277035E1,1.245004805E1
3.954961137E1,1.755963299E0,-1.096952859E0,-9.166630862E0,9.397544043E0
3.955961238E1,1.600890462E0,-3.176470667E0,-1.949502629E0,4.056276208E0
3.956961237E1,1.057192377E0,-4.322330223E0,1.128399185E0,4.590585910E0
3.957961338E1,1.830631658E-1,-4.880110157E0,1.648107898E0,5.154148515E0
3.958961338E1,-7.393663859E-1,-5.204865099E0,1.619679905E0,5.500967765E0
3.959961337E1,-1.561575539E0,-5.170135562E0,1.670360208E0,5.653222366E0
3.960961438E1,-2.192080218E0,-4.975717980E0,1.574583839E0,5.660591786E0
3.961961437E1,-2.788143335E0,-4.683357782E0,1.396009873E0,5.626404441E0
3.962961537E1,-3.477475681E0,-4.181701178E0,1.376986396E0,5.610307780E0
3.963961538E1,-4.014742706E0,-3.351773701E0,1.525763097E0,5.447981182E0
3.964961637E1,-4.017939379E0,-2.621508506E0,1.627281578E0,5.065983521E0
3.965961638E1,-3.766045129E0,-2.006082042E0,1.831703599E0,4.643554581E0
3.966961737E1,-3.506639546E0,-1.366631708E0,2.176276363E0,4.347456951E0
3.967961737E1,-3.143160834E0,-8.419440901E-1,2.556310297E0,4.138000992E0
3.968961837E1,-2.697586044E0,-5.145286649E-1,2.814982055E0,3.932662480E0
3.969961837E1,-2.290510492E0,-2.626043022E-1,2.668924162E0,3.526833639E0
3.970961937E1,-1.861119626E0,-8.013609052E-3,2.078826667E0,2.790224147E0
3.971961937E1,-1.385803558E0,3.119787759E-1,9.446692172E-1,1.705925611E0
3.972962038E1,-8.999794596E-1,7.532283801E-1,-1.815151155E-1,1.187545265E0
3.973962037E1,-6.956081629E-1,1.221859326E0,-5.509609115E-1,1.510089022E0
3.974962138E1,-9.059699321E-1,1.500453424E0,-2.768329167E-1,1.774479771E0
3.975962137E1,-1.594270245E0,1.351109689E0,3.125537033E-1,2.113027407E0
3.976962137E1,-2.667508551E0,6.640074706E-1,7.249798235E-1,2.842904068E0
3.977962238E1,-3.780183404E0,-3.888398409E-2,7.963031367E-1,3.863340163E0
3.978962237E1,-4.804117988E0,-4.949112564E-1,9.627781172E-1,4.924573941E0
3.979962338E1,-5.656606362E0,-6.542753649E-1,1.143251113E0,5.807951007E0
3.980962338E1,-6.131825366E0,-4.786144817E-1,1.127205110E0,6.252914960E0
3.981962437E1,-6.158755302E0,1.383509696E-2,8.716479456E-1,6.220146978E0
3.982962438E1,-5.863455124E0,6.909888625E-1,5.244461274E-1,5.927277229E0
3.983962537E1,-5.439129117E0,1.300241252E0,2.652063131E-1,5.598668346E0
3.984962537E1,-5.044580639E0,1.660260167E0,1.274775970E-1,5.312297825E0
3.985962637E1,-4.819634160E0,1.761747950E0,9.738775212E-2,5.132456882E0
3.986962637E1,-4.846667592E0,1.677434024E0,1.212992827E-1,5.130173990E0
3.987962737E1,-5.023612524E0,1.493801047E0,1.522018905E-1,5.243213687E0
3.988962737E1,-5.237299604E0,1.437699936E0,3.150152349E-1,5.440176730E0
3.989962838E1,-5.401248515E0,1.578689169E0,5.612626091E-1,5.655153466E0
3.990962837E1,-5.433706409E0,1.781105157E0,7.061588788E-1,5.761610997E0
3.991962938E1,-5.256590154E0,1.911711490E0,6.334920216E-1,5.629182268E0
3.992962937E1,-4.768163459E0,1.881471444E0,2.034585464E-1,5.129981769E0
3.993963037E1,-3.778101795E0,1.639700187E0,-4.623907971E-1,4.144451125E0
3.994963038E1,-2.424728649E0,1.256157339E0,-8.749165392E-1,2.867528419E0
3.995963037E1,-7.036831677E-1,6.627444720E-1,-1.351101503E0,1.661287304E0
3.996963138E1,1.601452965E0,-3.122752297E-1,-3.176312208E0,3.570871974E0
3.997963137E1,5.112144046E0,-1.634603754E0,-4.918825157E0,7.280163948E0
3.998963237E1,9.191447030E0,-2.824348417E0,-3.071728908E0,1.009431330E1
3.999963238E1,1.209612333E1,-3.226612296E0,1.720195881E0,1.263670449E1
4.000963337E1,1.465745638E1,-3.312114961E0,4.576400514E0,1.570842369E1
4.001963338E1,1.779838767E1,-3.232525000E0,3.501809746E0,1.842537633E1
4.002963437E1,1.898224302E1,-2.227647661E0,3.709385171E-1,1.911610733E1
4.003963437E1,1.738774356E1,-1.763110936E-2,-1.595313973E0,1.746078360E1
4.004963537E1,1.126924049E1,2.734162717E0,-1.736320163E0,1.172545243E1
4.005963537E1,3.887076353E0,3.619675580E0,-9.350510591E-1,5.393119169E0
4.006963637E1,-8.415078878E-2,3.712134678E0,1.304049543E0,3.935425064E0
4.007963637E1,-2.484685999E0,3.388478428E0,2.160308202E0,4.724656823E0
4.008963738E1,-3.770166539E0,2.233929909E0,1.627793502E0,4.674859384E0
4.009963737E1,-4.023270870E0,2.341131592E-1,1.092634033E0,4.175567817E0
4.010963838E1,-3.702286797E0,-2.398522598E0,5.781831722E-1,4.449059897E0
4.011963838E1,-3.177523751E0,-5.135559222E0,-4.718644559E-2,6.039275806E0
4.012963837E1,-2.562262178E0,-7.686414651E0,-7.796443462E-1,8.139656195E0
4.013963938E1,-2.163531187E0,-9.674765012E0,-1.248223836E0,9.991997196E0
4.014963937E1,-1.728473784E0,-1.083904447E1,-5.761150851E-1,1.099110618E1
4.015964037E1,-1.137889216E0,-1.011918088E1,8.295497471E-1,1.021669058E1
4.016964038E1,-1.504975076E0,-6.387778460E0,1.380239348E0,6.706245171E0
4.017964137E1,-2.909976212E0,-1.627340927E0,2.495831376E-1,3.343425159E0
4.018964138E1,-4.709432271E0,1.951583653E0,-2.471360779E0,5.665249789E0
4.019964237E1,-6.320381699E0,3.972003068E0,-3.512699600E0,8.250035859E0
4.020964237E1,-7.277500734E0,4.946695325E0,-2.167662245E0,9.062591858E0
4.021964337E1,-7.673345540E0,5.545370686E0,-1.464363239E0,9.579964901E0
4.022964337E1,-7.793716321E0,5.507421672E0,-1.406215019E0,9.646302309E0
4.023964437E1,-7.632484027E0,4.476292673E0,-1.453097994E0,8.966800003E0
4.024964437E1,-7.110843394E0,2.192096005E0,-1.322218596E0,7.557621364E0
4.025964538E1,-5.881942266E0,-1.074230579E0,-6.008886049E-1,6.009349655E0
4.026964537E1,-4.344275408E0,-4.305306054E0,7.257154763E-1,6.159143771E0
4.027964638E1,-2.788222272E0,-6.663988064E0,2.293920588E0,7.579247457E0
4.028964637E1,-1.695018355E0,-7.147652786E0,3.605790782E0,8.183138440E0
4.029964737E1,-1.642056030E0,-4.989918528E0,3.938572197E0,6.565667207E0
4.030964738E1,-2.305377038E0,-1.777695646E0,2.900561026E0,4.109527875E0
4.031964837E1,-2.679050370E0,3.244374382E-1,1.573388084E0,3.123799065E0
4.032964838E1,-2.684593531E0,1.580364981E0,4.337218988E-1,3.145267967E0
4.033964838E1,-2.404349641E0,2.459000350E0,-7.665442443E-1,3.523516708E0
4.034964937E1,-1.780664862E0,2.615730872E0,-7.835631502E-1,3.259875236E0
4.035964938E1,-7.284616211E-1,1.977047108E0,3.811484134E-1,2.141178580E0
4.036965037E1,4.413466680E-1,1.131895820E0,1.075908730E0,1.622823041E0
4.037965037E1,1.369682492E0,5.535453808E-1,1.253963463E0,1.937747916E0
4.038965137E1,2.027002210E0,2.545152640E-1,1.140378960E0,2.339653853E0
4.039965137E1,2.455875598E0,1.547681969E-1,7.856944603E-1,2.583136452E0
4.040965237E1,2.623169700E0,3.253039956E-1,1.836270567E-1,2.649634099E0
4.041965237E1,2.433656178E0,7.830918646E-1,-4.568289256E-1,2.597038299E0
4.042965383E1,1.784486894E0,1.281933619E0,-6.635806970E-1,2.295231279E0
4.043965383E1,9.422565830E-1,1.745058242E0,-6.566427563E-1,2.089080048E0
4.044965483E1,1.828243071E-1,1.796980932E0,-8.166326630E-1,1.982285072E0
4.045965483E1,-3.868026710E-1,1.449660416E0,-9.570716733E-1,1.779639799E0
4.046965583E1,-7.820171463E-1,9.576575643E-1,-9.353650546E-1,1.550344031E0
4.047965583E1,-1.045013797E0,4.426447499E-1,-7.947219765E-1,1.385485918E0
4.048965683E1,-1.207149778E0,8.307139277E-3,-5.867176585E-1,1.342206096E0
4.049965683E1,-1.290537797E0,-2.513086510E-1,-3.878850637E-1,1.370802198E0
4.050965783E1,-1.389613896E0,-2.037836516E-1,-2.488400296E-1,1.426350559E0
4.051965783E1,-1.434122902E0,4.167427540E-2,-1.139033224E-1,1.439242582E0
4.052965783E1,-1.321346923E0,1.651318020E-1,-3.367806181E-2,1.332051205E0
4.053965883E1,-9.221349983E-1,-3.950729728E-2,-2.045224473E-2,9.232074934E-1
4.054965883E1,-5.512127803E-1,-2.681907320E-1,-6.715527177E-2,6.166616807E-1
4.055965983E1,-2.680436745E-1,-3.523988235E-1,-9.652305856E-2,4.531545466E-1
4.056965983E1,6.054806426E-2,-3.140586305E-1,-3.865243435E-2,3.221690583E-1
4.057966083E1,5.306826214E-1,-1.540595144E-1,1.431432013E-1,5.708312840E-1
4.058966083E1,9.942117253E-1,1.052873039E-1,3.355388157E-1,1.054575113E0
4.059966183E1,1.380807697E0,4.084566647E-1,4.179437721E-1,1.499381119E0
4.060966183E1,1.652916795E0,7.493586928E-1,3.566580816E-1,1.849561399E0
4.061966283E1,1.867217541E0,1.088662677E0,1.734716126E-1,2.168358865E0
4.062966283E1,2.104388940E0,1.331209860E0,-1.035050726E-1,2.492245133E0
4.063966383E1,2.524230133E0,1.363794639E0,-5.537501065E-1,2.922039145E0
4.064966383E1,3.210738859E0,1.052561967E0,-9.316606973E-1,3.504956829E0
4.065966483E1,3.989254985E0,5.954956448E-1,-5.963961160E-1,4.077310232E0
4.066966483E1,4.576450800E0,3.978995168E-1,-2.869645335E-2,4.593805550E0
4.067966583E1,4.887154883E0,6.015603769E-1,3.278731160E-1,4.934942605E0
4.068966583E1,4.962396854E0,1.050344118E0,5.511380091E-1,5.102191530E0
4.069966683E1,4.946120544E0,1.376802939E0,6.615316864E-1,5.176612690E0
4.070966683E1,5.021194700E0,1.262044900E0,6.951584389E-1,5.223829898E0
4.071966783E1,5.232393790E0,6.410799533E-1,6.914595634E-1,5.316676087E0
4.072966783E1,5.474322338E0,-1.889247072E-1,6.569194758E-1,5.516832497E0
4.073966883E1,5.659847474E0,-9.493434083E-1,6.483327665E-1,5.775418748E0
4.074966883E1,5.724767355E0,-1.490742368E0,7.002104332E-1,5.956976476E0
